user_name,review_text,rating,label,cleaned_review_text,tokenized_review,review_length,all_caps_ratio,sentiment,relevancy_score,emotions
Daisy F,"The team at Fly High Creative is honestly the BEST in Miami. Chris was hands-down very responsive and the best to work with. My designs came back exactly what I wanted and exceeded my expectations. With all that they do, you know you have a great team behind you! I look forward to using FHC more often for my business!",5,Ad,the team at fly high creative is honestly the best in miami chris was handsdown very responsive and the best to work with my designs came back exactly what i wanted and exceeded my expectations with all that they do you know you have a great team behind you i look forward to using fhc more often for my business,"['team', 'fly', 'high', 'creative', 'honestly', 'best', 'miami', 'chris', 'handsdown', 'responsive', 'best', 'work', 'designs', 'came', 'exactly', 'wanted', 'exceeded', 'expectations', 'know', 'great', 'team', 'look', 'forward', 'fhc', 'business']",25,0.06666666666666667,POSITIVE,68,admiration
Megan Macki,The product is great!  The recent items I bought were all a little big but the material and style were perfect.  I reached out to PatPat and one of the employees Sean M helped resolve my issue immediately!  I use this site for all my family matching outfits.  We love PatPat.,5,Valid,the product is great  the recent items i bought were all a little big but the material and style were perfect  i reached out to patpat and one of the employees sean m helped resolve my issue immediately  i use this site for all my family matching outfits  we love patpat,"['product', 'great', ' ', 'recent', 'items', 'bought', 'little', 'big', 'material', 'style', 'perfect', ' ', 'reached', 'patpat', 'employees', 'sean', 'm', 'helped', 'resolve', 'issue', 'immediately', ' ', 'use', 'site', 'family', 'matching', 'outfits', ' ', 'love', 'patpat']",30,0.0784313725490196,POSITIVE,63,admiration
Begoña Humanes Gómez,"(Translated by Google) We were doing this tour on August 7 and we loved it. Victor our guide was great, we were short and that lasted more than five hours, he gave us a lot of information in a fun and entertaining way with music according to what we were seeing. A success to hire this tour, totally recommended. My score would be the maximum possible.

(Original)
Estuvimos haciendo este tour el día 7 de agosto y nos encantó. Víctor nuestro guía fue estupendo, se nos hizo corto y eso que duró más de cinco horas,  nos dio mucha información de modo divertido y  amenizado con música acorde con lo que estábamos viendo. Todo un acierto contratar este tour,  totalmente recomendable.  Mi puntuación sería la máxima posible.",5,Valid,"translated by google we were doing this tour on august  and we loved it victor our guide was great we were short and that lasted more than five hours he gave us a lot of information in a fun and entertaining way with music according to what we were seeing a success to hire this tour totally recommended my score would be the maximum possible

original
estuvimos haciendo este tour el día  de agosto y nos encantó víctor nuestro guía fue estupendo se nos hizo corto y eso que duró más de cinco horas  nos dio mucha información de modo divertido y  amenizado con música acorde con lo que estábamos viendo todo un acierto contratar este tour  totalmente recomendable  mi puntuación sería la máxima posible","['translated', 'google', 'tour', 'august', ' ', 'loved', 'victor', 'guide', 'great', 'short', 'lasted', 'hours', 'gave', 'lot', 'information', 'fun', 'entertaining', 'way', 'music', 'according', 'seeing', 'success', 'hire', 'tour', 'totally', 'recommended', 'score', 'maximum', 'possible', '\n\n', 'original', '\n', 'estuvimos', 'haciendo', 'este', 'tour', 'el', 'día', ' ', 'de', 'agosto', 'y', 'nos', 'encantó', 'víctor', 'nuestro', 'guía', 'fue', 'estupendo', 'se', 'nos', 'hizo', 'corto', 'y', 'eso', 'que', 'duró', 'más', 'de', 'cinco', 'horas', ' ', 'nos', 'dio', 'mucha', 'información', 'de', 'modo', 'divertido', 'y', ' ', 'amenizado', 'con', 'música', 'acorde', 'con', 'lo', 'que', 'estábamos', 'viendo', 'todo', 'un', 'acierto', 'contratar', 'este', 'tour', ' ', 'totalmente', 'recomendable', ' ', 'mi', 'puntuación', 'sería', 'la', 'máxima', 'posible']",96,0.007874015748031496,POSITIVE,100,none
Skip Watt,"The unit I bought before this was defective and they sent another unit free, allowing me to used the box and paperwork to return the first unit.",5,Valid,the unit i bought before this was defective and they sent another unit free allowing me to used the box and paperwork to return the first unit,"['unit', 'bought', 'defective', 'sent', 'unit', 'free', 'allowing', 'box', 'paperwork', 'return', 'unit']",11,0.037037037037037035,NEGATIVE,52,approval
glenda wilken,The seating from everywhere was great.  The arena was clean and attractive and the people were friendly and hpful.,5,Valid,the seating from everywhere was great  the arena was clean and attractive and the people were friendly and hpful,"['seating', 'great', ' ', 'arena', 'clean', 'attractive', 'people', 'friendly', 'hpful']",9,0.0,POSITIVE,49,admiration
R Shane,"We had a 14-hour layover in Miami (on our way home from South America) and booked the Homewood Suites - Blue Lagoon for the day. The free shuttle picked us up from the airport at 7:30 am. We were earlier than the 10 am check-in but were able to eat the included free breakfast til our room was ready. (They had a room come available at 9 am and allowed us to check in then.) We napped, relaxed, showered and could enjoy the complementary 'happy hour' as well before catching a free shuttle back to the airport at 6 pm.",5,Valid,we had a hour layover in miami on our way home from south america and booked the homewood suites  blue lagoon for the day the free shuttle picked us up from the airport at  am we were earlier than the  am checkin but were able to eat the included free breakfast til our room was ready they had a room come available at  am and allowed us to check in then we napped relaxed showered and could enjoy the complementary happy hour as well before catching a free shuttle back to the airport at  pm,"['hour', 'layover', 'miami', 'way', 'home', 'south', 'america', 'booked', 'homewood', 'suites', ' ', 'blue', 'lagoon', 'day', 'free', 'shuttle', 'picked', 'airport', ' ', 'earlier', ' ', 'checkin', 'able', 'eat', 'included', 'free', 'breakfast', 'til', 'room', 'ready', 'room', 'come', 'available', ' ', 'allowed', 'check', 'napped', 'relaxed', 'showered', 'enjoy', 'complementary', 'happy', 'hour', 'catching', 'free', 'shuttle', 'airport', ' ', 'pm']",49,0.0,POSITIVE,88,neutral
Jessica Gasper,Aiden is Amazing!!,5,Valid,aiden is amazing,"['aiden', 'amazing']",2,0.0,POSITIVE,41,admiration
Peter Krammer,good food and great service,5,Valid,good food and great service,"['good', 'food', 'great', 'service']",4,0.0,POSITIVE,42,admiration
Niels Swimberghe (Swimburger),Overrun by magikarps! Beautiful place to walk around,5,Valid,overrun by magikarps beautiful place to walk around,"['overrun', 'magikarps', 'beautiful', 'place', 'walk']",5,0.0,POSITIVE,43,admiration
Chris Miller,"Great album. Took a while to get here across the pond, but worth the wait.",5,Valid,great album took a while to get here across the pond but worth the wait,"['great', 'album', 'took', 'pond', 'worth', 'wait']",6,0.0,POSITIVE,46,admiration
Joe Knipp,"Boldleads is the worst company, product, cost, and client communication tool I have ever used in Real Estate. I purchased this tool to assist our agents with client leads and communication. The ads they run mislead potential customers, they never deliver on the promise of quality leads, the team they use to contact on your behalf is aweful and should not be used. The text system they have in place is not compliant and you risk being fined when using it for lead contact. The ROI on this tool is negative in the thousands for our company to date. Flush your budget dollars in the toilet before thinking of using this sysem.",1,Rant,boldleads is the worst company product cost and client communication tool i have ever used in real estate i purchased this tool to assist our agents with client leads and communication the ads they run mislead potential customers they never deliver on the promise of quality leads the team they use to contact on your behalf is aweful and should not be used the text system they have in place is not compliant and you risk being fined when using it for lead contact the roi on this tool is negative in the thousands for our company to date flush your budget dollars in the toilet before thinking of using this sysem,"['boldleads', 'worst', 'company', 'product', 'cost', 'client', 'communication', 'tool', 'real', 'estate', 'purchased', 'tool', 'assist', 'agents', 'client', 'leads', 'communication', 'ads', 'run', 'mislead', 'potential', 'customers', 'deliver', 'promise', 'quality', 'leads', 'team', 'use', 'contact', 'behalf', 'aweful', 'text', 'system', 'place', 'compliant', 'risk', 'fined', 'lead', 'contact', 'roi', 'tool', 'negative', 'thousands', 'company', 'date', 'flush', 'budget', 'dollars', 'toilet', 'thinking', 'sysem']",51,0.026785714285714284,NEGATIVE,95,none
Jim Nichols (blkbam),"Mediocre at best. I'm really surprised this place is rated so high. The service was good and the place was clean but the food didn't live up to the hype.
The cheese fries were ok though I've had way better fries from much lower standard places.
I also had the chili half smoke, a local delicacy. I wasn't impressed. The chili was thin and had a manufactured flavor and spice. The sausage did have a nice crispness to it with every bite which I did appreciate.
I recommend you skip this place and go elsewhere. I had just finished a half marathon and was very hungry, while I did eat it all, I wasn't very satisfied.",2,Rant,"mediocre at best im really surprised this place is rated so high the service was good and the place was clean but the food didnt live up to the hype
the cheese fries were ok though ive had way better fries from much lower standard places
i also had the chili half smoke a local delicacy i wasnt impressed the chili was thin and had a manufactured flavor and spice the sausage did have a nice crispness to it with every bite which i did appreciate
i recommend you skip this place and go elsewhere i had just finished a half marathon and was very hungry while i did eat it all i wasnt very satisfied","['mediocre', 'best', 'm', 'surprised', 'place', 'rated', 'high', 'service', 'good', 'place', 'clean', 'food', 'nt', 'live', 'hype', '\n', 'cheese', 'fries', 'ok', 've', 'way', 'better', 'fries', 'lower', 'standard', 'places', '\n', 'chili', 'half', 'smoke', 'local', 'delicacy', 'nt', 'impressed', 'chili', 'thin', 'manufactured', 'flavor', 'spice', 'sausage', 'nice', 'crispness', 'bite', 'appreciate', '\n', 'recommend', 'skip', 'place', 'finished', 'half', 'marathon', 'hungry', 'eat', 'nt', 'satisfied']",55,0.0603448275862069,POSITIVE,96,none
Nancy Dixon,"Love all your ideas, use most of them!
Putting my Christmas things away, ready for Valentine decorations! ❤️",5,Valid,"love all your ideas use most of them
putting my christmas things away ready for valentine decorations ","['love', 'ideas', 'use', '\n', 'putting', 'christmas', 'things', 'away', 'ready', 'valentine', 'decorations']",11,0.0,NEGATIVE,48,love
Jerry Baltes,Perfect!,5,Valid,perfect,['perfect'],1,0.0,POSITIVE,40,none
Jose Ramirez,"(Translated by Google) A very clean place with very good service

(Original)
Un lugar muy limpio y con muy buena atención",5,Valid,"translated by google a very clean place with very good service

original
un lugar muy limpio y con muy buena atención","['translated', 'google', 'clean', 'place', 'good', 'service', '\n\n', 'original', '\n', 'un', 'lugar', 'muy', 'limpio', 'y', 'con', 'muy', 'buena', 'atención']",18,0.047619047619047616,POSITIVE,49,none
Carmela Bolding,"I visited today, without having first made a reservation, and I was seated within five minutes. My server was excellent. The food was good. I had the spicy chicken and doughnut for the first time. I did NOT like the coleslaw but I totally loved the cream corn. This was my third visit and I'm looking forward to many more. :)",5,Valid,i visited today without having first made a reservation and i was seated within five minutes my server was excellent the food was good i had the spicy chicken and doughnut for the first time i did not like the coleslaw but i totally loved the cream corn this was my third visit and im looking forward to many more ,"['visited', 'today', 'having', 'reservation', 'seated', 'minutes', 'server', 'excellent', 'food', 'good', 'spicy', 'chicken', 'doughnut', 'time', 'like', 'coleslaw', 'totally', 'loved', 'cream', 'corn', 'visit', 'm', 'looking', 'forward']",24,0.09836065573770492,POSITIVE,68,admiration
Ryan Brownson,A must see while you're in DC. Incredible views from the top of the stairs. There is a miss spelling in one of the writings inside. Our night time tour guide told us where to look for it at. If you look carefully you can see where they have fixed it. Look at the steps on the way up and you can stand in the same spot Dr. King stood and gave his speech.,4,Valid,a must see while youre in dc incredible views from the top of the stairs there is a miss spelling in one of the writings inside our night time tour guide told us where to look for it at if you look carefully you can see where they have fixed it look at the steps on the way up and you can stand in the same spot dr king stood and gave his speech,"['dc', 'incredible', 'views', 'stairs', 'miss', 'spelling', 'writings', 'inside', 'night', 'time', 'tour', 'guide', 'told', 'look', 'look', 'carefully', 'fixed', 'look', 'steps', 'way', 'stand', 'spot', 'dr', 'king', 'stood', 'gave', 'speech']",27,0.02702702702702703,NEGATIVE,76,none
Rebecca Watters,Loving my items so far! Great selection and I love that the products come from companies that give back to something or someone. Great way to try new products!,5,Valid,loving my items so far great selection and i love that the products come from companies that give back to something or someone great way to try new products,"['loving', 'items', 'far', 'great', 'selection', 'love', 'products', 'come', 'companies', 'great', 'way', 'try', 'new', 'products']",14,0.034482758620689655,POSITIVE,53,love
Ingrid Ackerman,"These products have changed my life to say the least. I know it sounds corny, but the amount of confidence I’ve gained from these products is crazy. I love my hair again.",5,Valid,these products have changed my life to say the least i know it sounds corny but the amount of confidence ive gained from these products is crazy i love my hair again,"['products', 'changed', 'life', 'know', 'sounds', 'corny', 'confidence', 've', 'gained', 'products', 'crazy', 'love', 'hair']",13,0.0625,POSITIVE,54,none
Ginger Petraglia,Quality custom craftsmanship.,5,Valid,quality custom craftsmanship,"['quality', 'custom', 'craftsmanship']",3,0.0,POSITIVE,41,none
Hun E.B,Excellent customer service. Quickly answered my questions and fixed the issue.,5,Valid,excellent customer service quickly answered my questions and fixed the issue,"['excellent', 'customer', 'service', 'quickly', 'answered', 'questions', 'fixed', 'issue']",8,0.0,POSITIVE,45,admiration
Ariadna Rodrigues Bautista,"ME ENCATO, CASSEYLENE",4,Irrelevant,me encato casseylene,"['encato', 'casseylene']",2,1.0,POSITIVE,21,neutral
Freddy Martinez,Very nice arena,4,Valid,very nice arena,"['nice', 'arena']",2,0.0,POSITIVE,41,admiration
precious glory,"Ronie was so prompt and efficient in taking care of my refund process. I truly enjoyed to shop on PatPat, I will quickly comeback.",5,Valid,ronie was so prompt and efficient in taking care of my refund process i truly enjoyed to shop on patpat i will quickly comeback,"['ronie', 'prompt', 'efficient', 'taking', 'care', 'refund', 'process', 'truly', 'enjoyed', 'shop', 'patpat', 'quickly', 'comeback']",13,0.08333333333333333,POSITIVE,50,none
Stanley Senior,History!,5,Irrelevant,history,['history'],1,0.0,POSITIVE,40,neutral
Cherice Loebe,I ordered 2 and love them!,5,Valid,i ordered  and love them,"['ordered', ' ', 'love']",3,0.16666666666666666,POSITIVE,39,love
Karen Waters,It is a typical Showplace. Things to be mindful of is traffic in the area is generally congested so give yourself plenty of time to arrive to your event. Parking at the arena is about $30 and is very congested and narrow but the parking attendants are great,5,Valid,it is a typical showplace things to be mindful of is traffic in the area is generally congested so give yourself plenty of time to arrive to your event parking at the arena is about  and is very congested and narrow but the parking attendants are great,"['typical', 'showplace', 'things', 'mindful', 'traffic', 'area', 'generally', 'congested', 'plenty', 'time', 'arrive', 'event', 'parking', 'arena', ' ', 'congested', 'narrow', 'parking', 'attendants', 'great']",20,0.0,POSITIVE,63,none
Cassandra Migliore,Top Gun was incredible. I had a last minute move to an apartment on the third floor of a downtown building and they handled it like rockstars. I’m so appreciative. 11/10 recommend!,5,Valid,top gun was incredible i had a last minute move to an apartment on the third floor of a downtown building and they handled it like rockstars im so appreciative  recommend,"['gun', 'incredible', 'minute', 'apartment', 'floor', 'downtown', 'building', 'handled', 'like', 'rockstars', 'm', 'appreciative', ' ', 'recommend']",14,0.03125,POSITIVE,55,"admiration, gratitude"
Manuel DE LA O,"(Translated by Google) This bridge is fast and you do not have to be a line to go to San Diego I have crossed it and I recommend it to one hundred ppr hundred

(Original)
este puente es Rapido y no tienes que aser linia para pasar a san Diego lo he crusado y lo Recomiendo al cien ppr ciento",5,Valid,"translated by google this bridge is fast and you do not have to be a line to go to san diego i have crossed it and i recommend it to one hundred ppr hundred

original
este puente es rapido y no tienes que aser linia para pasar a san diego lo he crusado y lo recomiendo al cien ppr ciento","['translated', 'google', 'bridge', 'fast', 'line', 'san', 'diego', 'crossed', 'recommend', 'ppr', '\n\n', 'original', '\n', 'este', 'puente', 'es', 'rapido', 'y', 'tienes', 'que', 'aser', 'linia', 'para', 'pasar', 'san', 'diego', 'lo', 'crusado', 'y', 'lo', 'recomiendo', 'al', 'cien', 'ppr', 'ciento']",35,0.03333333333333333,POSITIVE,69,none
Brenda Cobb,"Learned that life is about words and the words we say to ourselves are mostly negative, why?  Did we forget how awesome we are?  Hello did I forget that I am a divine daughter of God. Kurt Duncan reminded me to always talk to myself and tell myself just how good I am!",5,Valid,learned that life is about words and the words we say to ourselves are mostly negative why  did we forget how awesome we are  hello did i forget that i am a divine daughter of god kurt duncan reminded me to always talk to myself and tell myself just how good i am,"['learned', 'life', 'words', 'words', 'negative', ' ', 'forget', 'awesome', ' ', 'hello', 'forget', 'divine', 'daughter', 'god', 'kurt', 'duncan', 'reminded', 'talk', 'tell', 'good']",20,0.05660377358490566,POSITIVE,65,none
Kim A. Linonis,Interesting. Thought the admission price was a tad high at $22 for adults.,4,Valid,interesting thought the admission price was a tad high at  for adults,"['interesting', 'thought', 'admission', 'price', 'tad', 'high', ' ', 'adults']",8,0.0,NEGATIVE,45,none
SHAZAM LIFESTYLE,"This was emotionally draining.  Especially while looking over the pool towards the washington monument.  ""I have a dream...""",5,Valid,this was emotionally draining  especially while looking over the pool towards the washington monument  i have a dream,"['emotionally', 'draining', ' ', 'especially', 'looking', 'pool', 'washington', 'monument', ' ', 'dream']",10,0.05555555555555555,NEGATIVE,47,sadness
Monica B,I've only been here for a private event but the space was really awesome and the food and drinks that were passed around were good too.,4,Valid,ive only been here for a private event but the space was really awesome and the food and drinks that were passed around were good too,"['ve', 'private', 'event', 'space', 'awesome', 'food', 'drinks', 'passed', 'good']",9,0.0,POSITIVE,52,admiration
maria del rocio bautista jimenez,"(Translated by Google) Cross Border Xpress the fast CBX step without crowds without revisions only d return to Mexico if you declare to have spent a lot in the USA t ask for touches the traffic light button hopefully t touch green like me and you pass free. They charge cheaper the round pass t you save 3 dollars. I loved!! Excellent attention !! Tijuana to San Ysidro CBX

(Original)
Cross Border Xpress el paso CBX rápido sin aglomeraciones sin revisiones solo d regreso a México si declaras haber gastado mucho en USA t piden toques el botón del semáforo con suerte t toca verde como a mí y pasas libre. Cobran más económico el pase redondo t ahorras 3 dólares. Me encantó!! La atención excelente!! Tijuana a San Ysidro CBX",5,Valid,"translated by google cross border xpress the fast cbx step without crowds without revisions only d return to mexico if you declare to have spent a lot in the usa t ask for touches the traffic light button hopefully t touch green like me and you pass free they charge cheaper the round pass t you save  dollars i loved excellent attention  tijuana to san ysidro cbx

original
cross border xpress el paso cbx rápido sin aglomeraciones sin revisiones solo d regreso a méxico si declaras haber gastado mucho en usa t piden toques el botón del semáforo con suerte t toca verde como a mí y pasas libre cobran más económico el pase redondo t ahorras  dólares me encantó la atención excelente tijuana a san ysidro cbx","['translated', 'google', 'cross', 'border', 'xpress', 'fast', 'cbx', 'step', 'crowds', 'revisions', 'd', 'return', 'mexico', 'declare', 'spent', 'lot', 'usa', 't', 'ask', 'touches', 'traffic', 'light', 'button', 'hopefully', 't', 'touch', 'green', 'like', 'pass', 'free', 'charge', 'cheaper', 'round', 'pass', 't', 'save', ' ', 'dollars', 'loved', 'excellent', 'attention', ' ', 'tijuana', 'san', 'ysidro', 'cbx', '\n\n', 'original', '\n', 'cross', 'border', 'xpress', 'el', 'paso', 'cbx', 'rápido', 'sin', 'aglomeraciones', 'sin', 'revisiones', 'solo', 'd', 'regreso', 'méxico', 'si', 'declaras', 'haber', 'gastado', 'mucho', 'en', 'usa', 't', 'piden', 'toques', 'el', 'botón', 'del', 'semáforo', 'con', 'suerte', 't', 'toca', 'verde', 'como', 'mí', 'y', 'pasas', 'libre', 'cobran', 'más', 'económico', 'el', 'pase', 'redondo', 't', 'ahorras', ' ', 'dólares', 'encantó', 'la', 'atención', 'excelente', 'tijuana', 'san', 'ysidro', 'cbx']",106,0.05343511450381679,NEGATIVE,100,none
Andrew Goldsberry,"Love love it. I am a collector. I love getting a new watch every month, based on my preferences. Keep up the amazing work!",5,Valid,love love it i am a collector i love getting a new watch every month based on my preferences keep up the amazing work,"['love', 'love', 'collector', 'love', 'getting', 'new', 'watch', 'month', 'based', 'preferences', 'amazing', 'work']",12,0.08333333333333333,POSITIVE,50,love
Tray MacVelle,I LOVE this service! It's like my own virtual secretary and it has helped me tremendously with my church and my business. I definitely plan to use this in my other businesses going forward.,5,Valid,i love this service its like my own virtual secretary and it has helped me tremendously with my church and my business i definitely plan to use this in my other businesses going forward,"['love', 'service', 'like', 'virtual', 'secretary', 'helped', 'tremendously', 'church', 'business', 'definitely', 'plan', 'use', 'businesses', 'going', 'forward']",15,0.08823529411764706,POSITIVE,55,love
Joe Wehry,"It's not entirely fair to rate a place you ended up avoiding, but the online menu with vegetarian options didn't match the menu presented in real life. Ear-splitting music was loud even through closed doors at the sidewalk level, and the glare of TV screens, made this first choice destination an 'on second thought let's go elsewhere' occasion. Even what appeared to be a handful of employees staged outside to encourage patrons seemed more interested in their smart phones than welcoming visitors. Meat- and loud music-lovers will probably love the place and you should give it a gander to see if the Irish Bar menu and atmosphere fits your needs.",2,Valid,its not entirely fair to rate a place you ended up avoiding but the online menu with vegetarian options didnt match the menu presented in real life earsplitting music was loud even through closed doors at the sidewalk level and the glare of tv screens made this first choice destination an on second thought lets go elsewhere occasion even what appeared to be a handful of employees staged outside to encourage patrons seemed more interested in their smart phones than welcoming visitors meat and loud musiclovers will probably love the place and you should give it a gander to see if the irish bar menu and atmosphere fits your needs,"['entirely', 'fair', 'rate', 'place', 'ended', 'avoiding', 'online', 'menu', 'vegetarian', 'options', 'nt', 'match', 'menu', 'presented', 'real', 'life', 'earsplitting', 'music', 'loud', 'closed', 'doors', 'sidewalk', 'level', 'glare', 'tv', 'screens', 'choice', 'destination', 'second', 'thought', 'lets', 'occasion', 'appeared', 'handful', 'employees', 'staged', 'outside', 'encourage', 'patrons', 'interested', 'smart', 'phones', 'welcoming', 'visitors', 'meat', 'loud', 'musiclovers', 'probably', 'love', 'place', 'gander', 'irish', 'bar', 'menu', 'atmosphere', 'fits', 'needs']",57,0.00909090909090909,NEGATIVE,94,none
MORGAN SIMONDS,The service sucks,2,Rant,the service sucks,"['service', 'sucks']",2,0.0,NEGATIVE,41,none
Mahda M. Bagher,Not my cup of tea :-),3,Valid,not my cup of tea ,"['cup', 'tea']",2,0.0,NEGATIVE,42,disapproval
Kelly Becker,I love this subscription box! The value is incredible and I love that im doing good with my purchase! I'm always so excited to receive my box!,5,Valid,i love this subscription box the value is incredible and i love that im doing good with my purchase im always so excited to receive my box,"['love', 'subscription', 'box', 'value', 'incredible', 'love', 'm', 'good', 'purchase', 'm', 'excited', 'receive', 'box']",13,0.07407407407407407,POSITIVE,52,love
Alice Serra,"Lovely outfits, amazing app, great customer service.
For the quality of the material we should always check in “Details” there’s everything there to choose properly.

I placed 4 orders during the covid because all the shops in my area were closed. My baby was just born and I needed clothes. I waited for the first order very long time, but as soon as I wrote an email they immediately answered me back. With various options to resolve the issue.
When they sent the wrong size they gave me a full refund and they let me to keep the items to use as a gift for friends with that size. This was solved in 2 days Sunday and Monday.

In my opinion very remarkable.
The quality is very nice if you order clothes you should check the quality Of the material in the description. I bought a dress 100% cotton and it respected the expectations.

I’ve ordered the May 25/26 and received June 13. Very improved.",5,Valid,"lovely outfits amazing app great customer service
for the quality of the material we should always check in details theres everything there to choose properly

i placed  orders during the covid because all the shops in my area were closed my baby was just born and i needed clothes i waited for the first order very long time but as soon as i wrote an email they immediately answered me back with various options to resolve the issue
when they sent the wrong size they gave me a full refund and they let me to keep the items to use as a gift for friends with that size this was solved in  days sunday and monday

in my opinion very remarkable
the quality is very nice if you order clothes you should check the quality of the material in the description i bought a dress  cotton and it respected the expectations

ive ordered the may  and received june  very improved","['lovely', 'outfits', 'amazing', 'app', 'great', 'customer', 'service', '\n', 'quality', 'material', 'check', 'details', 's', 'choose', 'properly', '\n\n', 'placed', ' ', 'orders', 'covid', 'shops', 'area', 'closed', 'baby', 'born', 'needed', 'clothes', 'waited', 'order', 'long', 'time', 'soon', 'wrote', 'email', 'immediately', 'answered', 'options', 'resolve', 'issue', '\n', 'sent', 'wrong', 'size', 'gave', 'refund', 'let', 'items', 'use', 'gift', 'friends', 'size', 'solved', ' ', 'days', 'sunday', 'monday', '\n\n', 'opinion', 'remarkable', '\n', 'quality', 'nice', 'order', 'clothes', 'check', 'quality', 'material', 'description', 'bought', 'dress', ' ', 'cotton', 'respected', 'expectations', '\n\n', 've', 'ordered', ' ', 'received', 'june', ' ', 'improved']",82,0.030303030303030304,POSITIVE,100,none
Dirty Dom,Mackenzie and her team helped me grow my business online and expand my visibility. This is your go-to company for all of your SEO and marketing needs!,5,Ad,mackenzie and her team helped me grow my business online and expand my visibility this is your goto company for all of your seo and marketing needs,"['mackenzie', 'team', 'helped', 'grow', 'business', 'online', 'expand', 'visibility', 'goto', 'company', 'seo', 'marketing', 'needs']",13,0.037037037037037035,POSITIVE,52,admiration
Carlos Pineda,Nice place,4,Valid,nice place,"['nice', 'place']",2,0.0,POSITIVE,40,admiration
Matt Sumsion,"My wife and I have loved the online classes that are offered. It’s really nice to be able to learn from Kirk in the comfort of our own home. We’ve also attended the the classes which are great too.

I’ve personally learned a bunch that has helped me in my life. Thanks Kirk for being willing to share your story to help others. I’ve found it to be very relatable and motivating.",5,Valid,"my wife and i have loved the online classes that are offered its really nice to be able to learn from kirk in the comfort of our own home weve also attended the the classes which are great too

ive personally learned a bunch that has helped me in my life thanks kirk for being willing to share your story to help others ive found it to be very relatable and motivating","['wife', 'loved', 'online', 'classes', 'offered', 'nice', 'able', 'learn', 'kirk', 'comfort', 'home', 've', 'attended', 'classes', 'great', '\n\n', 've', 'personally', 'learned', 'bunch', 'helped', 'life', 'thanks', 'kirk', 'willing', 'share', 'story', 'help', 've', 'found', 'relatable', 'motivating']",32,0.013888888888888888,POSITIVE,75,admiration
Gunlord,The best british in buffalo!,5,Valid,the best british in buffalo,"['best', 'british', 'buffalo']",3,0.0,POSITIVE,42,admiration
Stephanie Simpson,"The staff was friendly and helpful.  There's a  wide variety of crepes to try,  along with an excellent selection of beverages.  I tried a #1, classic cinnamon apples.  It was delicious! Although the place itself is small,  it has a fun vibe.  2 meals with drinks for under $20. Worth the visit!",4,Valid,the staff was friendly and helpful  theres a  wide variety of crepes to try  along with an excellent selection of beverages  i tried a  classic cinnamon apples  it was delicious although the place itself is small  it has a fun vibe   meals with drinks for under  worth the visit,"['staff', 'friendly', 'helpful', ' ', 's', ' ', 'wide', 'variety', 'crepes', 'try', ' ', 'excellent', 'selection', 'beverages', ' ', 'tried', ' ', 'classic', 'cinnamon', 'apples', ' ', 'delicious', 'place', 'small', ' ', 'fun', 'vibe', '  ', 'meals', 'drinks', ' ', 'worth', 'visit']",33,0.019230769230769232,POSITIVE,65,admiration
Arbrook Realty,Michael is a great instructor and coach. He introduced me to new lead-Gen and best practices and to grow our business in technology. What a blessing!,5,Valid,michael is a great instructor and coach he introduced me to new leadgen and best practices and to grow our business in technology what a blessing,"['michael', 'great', 'instructor', 'coach', 'introduced', 'new', 'leadgen', 'best', 'practices', 'grow', 'business', 'technology', 'blessing']",13,0.0,POSITIVE,52,admiration
Gabriella Michaliszyn,"Nice and professional. He was careful with my car, and had a clean truck. It was nice to have a reliable guy when my car decided to quit!",5,Valid,nice and professional he was careful with my car and had a clean truck it was nice to have a reliable guy when my car decided to quit,"['nice', 'professional', 'careful', 'car', 'clean', 'truck', 'nice', 'reliable', 'guy', 'car', 'decided', 'quit']",12,0.0,POSITIVE,53,none
david lopez,"I just love this place,   just make sure you were comfortable shoes because it's a lot of walking",5,Valid,i just love this place   just make sure you were comfortable shoes because its a lot of walking,"['love', 'place', '  ', 'sure', 'comfortable', 'shoes', 'lot', 'walking']",8,0.05555555555555555,POSITIVE,47,love
Melinda Smith,Causebox has a new name-Alltrue! Love that you can get a variety of products knowing thought has gone into each item chosen!,5,Valid,causebox has a new namealltrue love that you can get a variety of products knowing thought has gone into each item chosen,"['causebox', 'new', 'namealltrue', 'love', 'variety', 'products', 'knowing', 'thought', 'gone', 'item', 'chosen']",11,0.0,POSITIVE,50,none
Temo Tarrago,"Wonderful urban, waterside park next to the Washington Harbour. Stroll around, watch the Potomac River roll by from the observation points at the park, or from the steps, do a meditative maze, watch the kids play in the seasonal splash water fountain. Catch a boat tour from the dock. Great place to visit year round.",5,Valid,wonderful urban waterside park next to the washington harbour stroll around watch the potomac river roll by from the observation points at the park or from the steps do a meditative maze watch the kids play in the seasonal splash water fountain catch a boat tour from the dock great place to visit year round,"['wonderful', 'urban', 'waterside', 'park', 'washington', 'harbour', 'stroll', 'watch', 'potomac', 'river', 'roll', 'observation', 'points', 'park', 'steps', 'meditative', 'maze', 'watch', 'kids', 'play', 'seasonal', 'splash', 'water', 'fountain', 'catch', 'boat', 'tour', 'dock', 'great', 'place', 'visit', 'year', 'round']",33,0.0,POSITIVE,67,none
